516,7.17110E-01
517,7.33092E-01
518,7.48904E-01
519,7.64253E-01
520,7.78820E-01
521,7.92341E-01
522,8.04851E-01
523,8.16475E-01
524,8.27352E-01
525,8.37636E-01
526,8.47465E-01
527,8.56887E-01
528,8.65924E-01
529,8.74604E-01
530,8.82955E-01
531,8.91027E-01
532,8.98949E-01
533,9.06875E-01
534,9.14965E-01
535,9.23386E-01
536,9.32232E-01
537,9.41286E-01
538,9.50238E-01
539,9.58765E-01
540,9.66532E-01
541,9.73250E-01
542,9.78842E-01
543,9.83287E-01
544,9.86572E-01
545,9.88689E-01
546,9.89706E-01
547,9.89985E-01
548,9.89962E-01
549,9.90073E-01
550,9.90750E-01
551,9.92283E-01
552,9.94384E-01
553,9.96622E-01
554,9.98565E-01
555,9.99778E-01
556,9.99944E-01
557,9.99220E-01
558,9.97879E-01
559,9.96193E-01
560,9.94430E-01
561,9.92783E-01
562,9.91158E-01
563,9.89392E-01
564,9.87329E-01
565,9.84813E-01
566,9.81725E-01
567,9.78071E-01
568,9.73886E-01
569,9.69203E-01
570,9.64055E-01
571,9.58441E-01
572,9.52238E-01
573,9.45297E-01
574,9.37477E-01
575,9.28649E-01
576,9.18795E-01
577,9.08301E-01
578,8.97635E-01
579,8.87240E-01
580,8.77536E-01
581,8.68792E-01
582,8.60747E-01
583,8.53023E-01
584,8.45253E-01
585,8.37084E-01
586,8.28241E-01
587,8.18732E-01
588,8.08635E-01
589,7.98030E-01
590,7.86995E-01
591,7.75604E-01
592,7.63900E-01
593,7.51916E-01
594,7.39683E-01
595,7.27231E-01
596,7.14588E-01
597,7.01793E-01
598,6.88887E-01
599,6.75910E-01
600,6.62904E-01
601,6.49891E-01
602,6.36841E-01
603,6.23709E-01
604,6.10454E-01
605,5.97037E-01
606,5.83440E-01
607,5.69704E-01
608,5.55889E-01
609,5.42047E-01
610,5.28230E-01
611,5.14475E-01
612,5.00788E-01
613,4.87169E-01
614,4.73616E-01
615,4.60131E-01
616,4.46726E-01
617,4.33459E-01
618,4.20392E-01
619,4.07581E-01
620,3.95076E-01
621,3.82889E-01
622,3.70919E-01
623,3.59045E-01
624,3.47162E-01
625,3.35179E-01
626,3.23056E-01
627,3.10886E-01
628,2.98784E-01
629,2.86853E-01
630,2.75181E-01
631,2.63834E-01
632,2.52833E-01
633,2.42183E-01
634,2.31890E-01
635,2.21956E-01
636,2.12383E-01
637,2.03170E-01
638,1.94318E-01
639,1.85825E-01
640,1.77688E-01
641,1.69893E-01
642,1.62382E-01
643,1.55099E-01
644,1.47992E-01
645,1.41020E-01
646,1.34161E-01
647,1.27440E-01
648,1.20889E-01
649,1.14534E-01
650,1.08400E-01
651,1.02501E-01
652,9.68459E-02
653,9.14394E-02
654,8.62832E-02
655,8.13769E-02
656,7.67171E-02
657,7.22940E-02
658,6.80970E-02
659,6.41155E-02
660,6.03398E-02
661,5.67605E-02
662,5.33699E-02
663,5.01603E-02
664,4.71241E-02
665,4.42538E-02
666,4.15421E-02
667,3.89804E-02
668,3.65609E-02
669,3.42760E-02
670,3.21185E-02
671,3.00819E-02
672,2.81600E-02
673,2.63470E-02
674,2.46373E-02
675,2.30257E-02
676,2.15074E-02
677,2.00784E-02
678,1.87347E-02
679,1.74727E-02
680,1.62884E-02
681,1.51777E-02
682,1.41347E-02
683,1.31541E-02
684,1.22309E-02
685,1.13611E-02
686,1.05419E-02
687,9.77505E-03
688,9.06196E-03
689,8.40296E-03
690,7.79746E-03
691,7.24323E-03
692,6.73438E-03
693,6.26500E-03
694,5.83009E-03
695,5.42539E-03
696,5.04763E-03
697,4.69514E-03
698,4.36659E-03
699,4.06069E-03
700,3.77614E-03
701,3.51158E-03
702,3.26521E-03
703,3.03534E-03
704,2.82050E-03
705,2.61937E-03
706,2.43096E-03
707,2.25480E-03
708,2.09049E-03
709,1.93759E-03
710,1.79560E-03
711,1.66399E-03
712,1.54220E-03
713,1.42964E-03
714,1.32575E-03
715,1.22998E-03
716,1.14173E-03
717,1.06027E-03
718,9.84885E-04
719,9.14970E-04
720,8.49990E-04
721,7.89516E-04
722,7.33304E-04
723,6.81146E-04
724,6.32829E-04
725,5.88138E-04
726,5.46839E-04
727,5.08635E-04
728,4.73240E-04
729,4.40402E-04
730,4.09893E-04
731,3.81514E-04
732,3.55090E-04
733,3.30467E-04
734,3.07503E-04
735,2.86072E-04
736,2.66072E-04
737,2.47459E-04
738,2.30192E-04
739,2.14223E-04
740,1.99495E-04
741,1.85934E-04
742,1.73407E-04
743,1.61786E-04
744,1.50964E-04
745,1.40847E-04
746,1.31364E-04
747,1.22490E-04
748,1.14206E-04
749,1.06489E-04
750,9.93144E-05
751,9.26551E-05
752,8.64722E-05
753,8.07278E-05
754,7.53872E-05
755,7.04188E-05
756,6.57934E-05
757,6.14825E-05
758,5.74601E-05
759,5.37027E-05
760,5.01893E-05
761,4.69024E-05
762,4.38317E-05
763,4.09678E-05
764,3.83012E-05
765,3.58222E-05
766,3.35190E-05
767,3.13742E-05
768,2.93707E-05
769,2.74938E-05
770,2.57308E-05
771,2.40725E-05
772,2.25170E-05
773,2.10635E-05
774,1.97099E-05
775,1.84535E-05
776,1.72898E-05
777,1.62093E-05
778,1.52026E-05
779,1.42617E-05
780,1.33795E-05
781,1.25504E-05
782,1.17717E-05
783,1.10412E-05
784,1.03566E-05
785,9.71580E-06
786,9.11632E-06
787,8.55520E-06
788,8.02956E-06
789,7.53677E-06
790,7.07442E-06
791,6.64046E-06
792,6.23344E-06
793,5.85204E-06
794,5.49496E-06
795,5.16095E-06
796,4.84869E-06
797,4.55671E-06
798,4.28358E-06
799,4.02799E-06
800,3.78873E-06
801,3.56460E-06
802,3.35428E-06
803,3.15656E-06
804,2.97033E-06
805,2.79463E-06
806,2.62870E-06
807,2.47225E-06
808,2.32503E-06
809,2.18677E-06
810,2.05715E-06
811,1.93581E-06
812,1.82224E-06
813,1.71591E-06
814,1.61636E-06
815,1.52311E-06
816,1.43575E-06
817,1.35377E-06
818,1.27671E-06
819,1.20417E-06
820,1.13576E-06
821,1.07118E-06
822,1.01024E-06
823,9.52778E-07
824,8.98622E-07
825,8.47617E-07
826,7.99605E-07
827,7.54436E-07
828,7.11962E-07
829,6.72042E-07
830,6.34538E-07
