556,9.99993E-01
557,9.99756E-01
558,9.98984E-01
559,9.97912E-01
560,9.96774E-01
561,9.95736E-01
562,9.94711E-01
563,9.93553E-01
564,9.92116E-01
565,9.90255E-01
566,9.87860E-01
567,9.84932E-01
568,9.81504E-01
569,9.77603E-01
570,9.73261E-01
571,9.68476E-01
572,9.63137E-01
573,9.57106E-01
574,9.50254E-01
575,9.42457E-01
576,9.33690E-01
577,9.24289E-01
578,9.14671E-01
579,9.05233E-01
580,8.96361E-01
581,8.88307E-01
582,8.80846E-01
583,8.73645E-01
584,8.66376E-01
585,8.58720E-01
586,8.50430E-01
587,8.41505E-01
588,8.32011E-01
589,8.22015E-01
590,8.11587E-01
591,8.00787E-01
592,7.89652E-01
593,7.78205E-01
594,7.66473E-01
595,7.54479E-01
596,7.42247E-01
597,7.29823E-01
598,7.17252E-01
599,7.04582E-01
600,6.91855E-01
601,6.79101E-01
602,6.66285E-01
603,6.53359E-01
604,6.40281E-01
605,6.27007E-01
606,6.13515E-01
607,5.99849E-01
608,5.86068E-01
609,5.72226E-01
610,5.58375E-01
611,5.44554E-01
612,5.30767E-01
613,5.17013E-01
614,5.03289E-01
615,4.89595E-01
616,4.75944E-01
617,4.62396E-01
618,4.49015E-01
619,4.35862E-01
620,4.22990E-01
621,4.10415E-01
622,3.98036E-01
623,3.85730E-01
624,3.73391E-01
625,3.60924E-01
626,3.48286E-01
627,3.35570E-01
628,3.22896E-01
629,3.10370E-01
630,2.98086E-01
631,2.86116E-01
632,2.74482E-01
633,2.63195E-01
634,2.52263E-01
635,2.41690E-01
636,2.31481E-01
637,2.21638E-01
638,2.12162E-01
639,2.03054E-01
640,1.94312E-01
641,1.85923E-01
642,1.77827E-01
643,1.69965E-01
644,1.62284E-01
645,1.54740E-01
646,1.47308E-01
647,1.40017E-01
648,1.32901E-01
649,1.25991E-01
650,1.19312E-01
651,1.12882E-01
652,1.06711E-01
653,1.00805E-01
654,9.51665E-02
655,8.97959E-02
656,8.46904E-02
657,7.98401E-02
658,7.52337E-02
659,7.08606E-02
660,6.67104E-02
661,6.27736E-02
662,5.90418E-02
663,5.55070E-02
664,5.21614E-02
665,4.89970E-02
666,4.60058E-02
667,4.31788E-02
668,4.05075E-02
669,3.79838E-02
670,3.55998E-02
671,3.33486E-02
672,3.12233E-02
673,2.92178E-02
674,2.73260E-02
675,2.55422E-02
676,2.38612E-02
677,2.22786E-02
678,2.07902E-02
679,1.93919E-02
680,1.80794E-02
681,1.68482E-02
682,1.56919E-02
683,1.46045E-02
684,1.35806E-02
685,1.26157E-02
686,1.17070E-02
687,1.08561E-02
688,1.00648E-02
689,9.33338E-03
690,8.66128E-03
691,8.04605E-03
692,7.48113E-03
693,6.95999E-03
694,6.47707E-03
695,6.02768E-03
696,5.60817E-03
697,5.21669E-03
698,4.85179E-03
699,4.51201E-03
700,4.19594E-03
701,3.90206E-03
702,3.62837E-03
703,3.37301E-03
704,3.13432E-03
705,2.91086E-03
706,2.70153E-03
707,2.50580E-03
708,2.32323E-03
709,2.15333E-03
710,1.99556E-03
711,1.84932E-03
712,1.71398E-03
713,1.58890E-03
714,1.47345E-03
715,1.36702E-03
716,1.26895E-03
717,1.17842E-03
718,1.09464E-03
719,1.01694E-03
720,9.44727E-04
721,8.77517E-04
722,8.15044E-04
723,7.57076E-04
724,7.03376E-04
725,6.53705E-04
726,6.07805E-04
727,5.65344E-04
728,5.26005E-04
729,4.89506E-04
730,4.55597E-04
731,4.24055E-04
732,3.94686E-04
733,3.67318E-04
734,3.41794E-04
735,3.17974E-04
736,2.95744E-04
737,2.75056E-04
738,2.55864E-04
739,2.38114E-04
740,2.21745E-04
741,2.06671E-04
742,1.92747E-04
743,1.79831E-04
744,1.67802E-04
745,1.56557E-04
746,1.46017E-04
747,1.36153E-04
748,1.26945E-04
749,1.18367E-04
750,1.10393E-04
751,1.02991E-04
752,9.61184E-05
753,8.97332E-05
754,8.37969E-05
755,7.82744E-05
756,7.31331E-05
757,6.83414E-05
758,6.38704E-05
759,5.96939E-05
760,5.57886E-05
761,5.21351E-05
762,4.87218E-05
763,4.55385E-05
764,4.25744E-05
765,3.98188E-05
766,3.72588E-05
767,3.48747E-05
768,3.26477E-05
769,3.05614E-05
770,2.86018E-05
771,2.67584E-05
772,2.50294E-05
773,2.34137E-05
774,2.19091E-05
775,2.05126E-05
776,1.92190E-05
777,1.80180E-05
778,1.68990E-05
779,1.58531E-05
780,1.48724E-05
781,1.39509E-05
782,1.30853E-05
783,1.22733E-05
784,1.15123E-05
785,1.08000E-05
786,1.01336E-05
787,9.50992E-06
788,8.92563E-06
789,8.37785E-06
790,7.86392E-06
791,7.38154E-06
792,6.92910E-06
793,6.50514E-06
794,6.10822E-06
795,5.73694E-06
796,5.38983E-06
797,5.06527E-06
798,4.76167E-06
799,4.47756E-06
800,4.21160E-06
801,3.96246E-06
802,3.72867E-06
803,3.50888E-06
804,3.30187E-06
805,3.10656E-06
806,2.92212E-06
807,2.74821E-06
808,2.58456E-06
809,2.43087E-06
810,2.28679E-06
811,2.15191E-06
812,2.02566E-06
813,1.90746E-06
814,1.79679E-06
815,1.69315E-06
816,1.59603E-06
817,1.50490E-06
818,1.41925E-06
819,1.33860E-06
820,1.26256E-06
821,1.19077E-06
822,1.12303E-06
823,1.05915E-06
824,9.98951E-07
825,9.42251E-07
826,8.88880E-07
827,8.38669E-07
828,7.91454E-07
829,7.47077E-07
830,7.05386E-07
